Id,SpeakerName,Phrase,translation
2005006019,大黒,ねぇ、容さん。前に焚火で料理を作ると、/n道具が黒くなるって言ってたけど良いの？,对了，容。你以前不是说过，/n用篝火做饭会把厨具烧黑吗？
2005006020,容,心配してくれてありがとう。/nでも今回は汚れてもいい鍋を持ってきたから大丈夫。,谢谢你的关心。/n不过，我这次带来的锅，就算弄脏了也没关系。
2005006021,容,せっかく冬キャンプに来たんだし、/n焚火で料理を作ってみんなで囲むのも楽しそうじゃない？,难得在冬天来一次露营，/n就该大家在篝火旁围成一圈做饭才开心，不是吗？
2005006022,,,
2005006023,时雨,着火剤も撒いて……、/nそれじゃあ火をつけていきますよ～。,再把助燃剂撒下去……/n那么，我要点火咯~。
2005006024,时雨,えいっ！,嘿！
2005006025,仁花子,……つかないね。,……点不着欸。
2005006026,时雨,ま、まだつけ始めたばかりですから。,我，我现在才正要开始呢。
2005006027,时雨,えいっ、このっ！　このっ！,嘿，你这！你这！
2005006028,时雨,なんで……。,为什么……
2005006029,大黒,着火剤が足りないんじゃないの？/nもっと入れなさいよ、みみっちいガキね。,会不会是因为引燃剂放得太少了？/n你这小孩真吝啬。
2005006030,时雨,ぐぬぬ……。,咕努努……
2005006031,大黒,貸しなさい。/n私がつけるわ。,给我吧。/n让我来点火。
2005006032,大黒,えいっ！/n……このっ！　えいっ！　えいっ！,嘿！/n……你这！嘿！嘿！
2005006033,初魅,……つかないな。,……点不着啊。
2005006034,时雨,大黒先輩、分かってないなら首突っ込まないでくださいよぉ！,大黑前辈，你既然不知道该怎么做，请别突然插手呀！
2005006035,大黒,あんたがたらたらやってるから私がやってあげようとしたんでしょ！？,就是因为你满口牢骚我才会替你做的呀！？
2005006036,仁花子,ちょっとふたりとも落ち着いて……！,停一停，你们俩都冷静点……！
2005006037,容,（燃えそうな気配がない……。/n　枝もちゃんと乾いてるのに。）,（没有丝毫要起火的迹象……/n明明树枝都是干燥的。）
2005006038,容,……もし、このまま火がつかなかったら……、/n結構面倒なことになるね。,……如果一直点不着火……/n那就很难办了。
2005006039,,,
2005006040,大黒,暗くなってきたわ……。,天黑了啊……
2005006041,初魅,キャンプ場に着いた時点で昼過ぎだったからな。,毕竟我们到达露营场时已经是下午了。
2005006042,仁花子,キャンプの準備と一緒に、フリスビーとかいろんな遊びもしましたしね。/nでも、まさか火起こしでこんなに時間かかっちゃうとは……。,我们刚才不仅在准备露营，还玩了飞碟和别的游戏呢。/n可是，没想到点火会花这么长的时间……
2005006043,容,だねぇ。こんなつかないなんて初めてだよ……。,对呀。我也是第一次遇见这么难点着火的状况……
2005006044,初魅,そろそろ切り上げて、別の方法にしようか。/n念のため、バーナーも持ってきたんだろう？,也差不多该放弃了，考虑一下别的方法吧。/n为了以防万一，我们不是还带了燃烧炉吗？
2005006045,容,そうだねぇ……せっかくの冬キャンだし、/n焚火でキャンプを楽しんでもらいたかったけど、また今度かな。,有道理……难得能在冬天露营，/n本来想和大家一起享受篝火的乐趣，看来只能等下次机会了。
2005006046,仁花子,いるるん……。,容容……
2005006047,？？？,なにか、困ってますか？,你们是遇上什么麻烦了吗？
2005006048,容,え？,欸？
2005006049,抚子,あの、急にごめんなさい。/nみんな暗い顔してたから……。,那个，抱歉打扰了。/n因为我看你们都垂头丧气的……
2005006050,初魅,君は、あの時の。,你是，那时候的……
2005006051,容,どうにも火がつかなくて。アタシもキャンプ慣れてるのに、/n原因が思いつかないんだ。みんなで一通り試してみたんだけど……。,我们怎么都点不着火。明明我也是露营的好手，/n却始终想不明白原因。虽然大家都轮流试过一遍了……
2005006052,容,まあでも、バーナー持ってきてるし、/nそろそろ焚火はまた今度って話してたところなんだけど。,不过，反正我们还带了燃烧炉，/n正打算放弃使用篝火呢。
2005006053,抚子,火がつかない……。,点不着火……
2005006054,抚子,ちょっと焚火台見てもいいですか……ハッ！,可以让我看看焚火台吗……哈！
2005006055,容,どうしたの？,怎么了？
2005006056,抚子,その焚火台の近くにある袋……、それに入ってた炭を使いました？,焚火台旁的这个袋子……你们是用了这个袋子里的炭吗？
2005006057,仁花子,うん、使いましたよ？/n備長炭を……。,嗯，我用了呀？/n是备长炭……
2005006058,抚子,私、原因分かったかも！/nちょっと待っててくださいね！,我好像知道原因了！/n请稍等一下！
2005006059,容,え、ちょ……。,欸，等……
2005006060,抚子,リンちゃーーん！　リンちゃーーーーん！！,小凛——！小凛————！
title,点不着的篝火,,
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
