Id,SpeakerName,Phrase,translation
2005007051,时雨,そうですねぇ。このおいしさを独占するのは罪ですよね？/n……それに、あの人たちのおかげで火が使えたんですし。,我想想。如果独占这份美味，那简直称得上是一种罪恶了吧？/n……而且，我们能用上火也是多亏了她们的帮助。
2005007052,时雨,あげてもいいですよ、仁花子先輩。,可以哦，仁花子前辈。
2005007053,时雨,あはっ、しぐれの料理を食べたら、あの人たちびっくりしちゃうだろうなぁ。,啊哈，要是吃了时雨我的料理，她们也一定会大吃一惊吧。
2005007054,容,ふふっ、しぐれも素直じゃないねぇ。,呵呵，时雨也很别扭呀。
2005007055,,,
2005007056,抚子,はむっ、はふっはふっ……！/nん～、アヒージョ美味しいね！,啊姆，啊唔啊唔……！/n嗯~蒜油辣虾真好吃！
2005007057,凛,そろそろお色直しで、パスタにしよっか。,差不多该收拾收拾，准备做意大利面吧。
2005007058,抚子,うんっ！/nふふっ♪,嗯！/n哼哼♪
2005007059,凛,……？,……？
2005007060,凛,なに、どうしたの？,怎么了？
2005007061,抚子,いや、初魅さんたちの役に立ててよかったな～って。,没什么，只是觉得帮上了初魅她们的忙真好呀~。
2005007062,凛,あぁ……、そうだね。/nまさかあの時の経験が役に立つとは……。,嗯……对呀。/n没想到那时候的经验居然会有派上用场的一天……
2005007063,抚子,人生、何が役に立つか分からないものだよ。/nリンくん……。,人生也是如此，根本不知道什么会派上用场啊。/n凛……
2005007064,凛,なんか知らないなでしこ出てきた……。,感觉抚子突然变得很陌生……
2005007065,抚子,そういえば、さっきの人たちどういう集まりだったんだろう？/nあの人たちも、私たち野クルみたいな野外活動が好きな人のサークルかな？,说起来，刚才那群人是怎样的团体呢？/n她们是像我们野社一样，喜欢野外活动的人组成的社团吗？
2005007066,凛,私は野クルじゃないけど……。/nあの人たち、年齢バラバラだったよね。学校関係じゃないと思うよ。,我可不是野社的人……/n她们的年龄也各不相同。我觉得应该不是同学关系。
2005007067,容,おーい、今大丈夫ー？,喂—，现在有空吗—！
2005007068,抚子,あっ、初魅さんたちだ！/nおーい！！,啊，是初魅她们！/n喂—！
2005007069,初魅,お楽しみのところ、すまないな。,抱歉，在你们玩得开心的时候来打扰。
2005007070,凛,どうしたんですか？,发生什么事了？
2005007071,凛,もしかして、また何かあったんじゃ……。,莫非，又遇到了什么问题……
2005007072,大黒,そうじゃなくて、その……。,不是这样的，那个……
2005007073,仁花子,さっきはありがとうございました！/nこれ、作ったので食べてください！,非常感谢你们刚才的帮助！/n这是我们做的料理，请品尝一下吧！
2005007074,抚子,えっ！　……わぁ！　リンちゃん！/n見て、パエリアだよ！　美味しそう！！,欸！……哇！小凛！/n快看，是海鲜烩饭！看起来好好吃！！
2005007075,时雨,しぐれが作ったんですよ？/n美味しさは保証してあげます。,这可是时雨我做的料理呀？/n我可以保证它的美味。
2005007076,凛,おすそわけなんてそんな、/n私たち別に大したことはしてないし……。,怎么能收下这些呢，/n我们也没做什么……
2005007077,抚子,ハッ、そ、そうだよ！,哈，对，对呀！
2005007078,抚子,こんなに美味しそうなパエリア、貰うのは悪いっていうか……じゅるり。,这么好吃的海鲜烩饭，实在不应该收下……（吸口水）
2005007079,容,ふふっ、遠慮しないで。/nあの時は本当にどうしようか途方に暮れてたから。,呵呵，不用客气。/n我们那时候是真的已经无计可施了。
2005007080,容,ふたりのおかげでキャンプを楽しむことが出来た。/nこれはそのお礼……受け取ってもらえると嬉しいな。,多亏了你们俩的帮助，我们才得以享受露营。/n这是我们的回礼……希望你们能收下。
2005007081,抚子,えへへ、ありがとうございます！/nわぁ～、いい匂い～！,欸嘿嘿，谢谢！/n哇~，好香~！
2005007082,凛,そ、そこまで言うなら……、/nありがとうございます、いただきます……。,既然，既然你们说到了这个份上……，/n谢谢，我开动了……
2005007083,,,
2005007084,抚子,はむっ……美味しい！/nエビもぷりぷり、ご飯も香ばしいよ！,啊姆……好吃！/n虾很饱满，饭也很香！
2005007085,凛,ホントだ……魚介のうまみがしっかりご飯に……。/nレモンもさっぱりして、味を引き締めてるし……美味しい。,对呀……海鲜的香味完全渗入饭里……/n柠檬也很清爽，让鲜味更加突出……好吃。
2005007086,仁花子,ふふっ、美味しいって！/nよかったね、しぐれちゃん！,哼哼，她们说好吃哦！/n你也很高兴吧，小时雨！
2005007087,时雨,ふ、ふんっ。だから言ったじゃないですか！　美味しさは保証するって。/n……まぁ口に合ったならよかったですけど。,唔，哼。我都说了能保证它的美味嘛！/n……不过，能合你们的口味就好。
2005007088,抚子,そうだ、リンちゃん！/n私たちもちょうどアヒージョを、パスタにするところだったよね！,对了，小凛！/n我们刚才吃完了蒜油辣虾，正要开始做意大利面对吧！
2005007089,凛,そうだね？,这倒没错？
2005007090,凛,……あぁ、そういうことか。,……哦，你是这个意思啊。
2005007091,凛,私たちも、ちょうどご飯食べてて。/n今パスタを作ろうとしてたんです。,我们刚好也在吃饭。/n现在正准备做意大利面呢。
2005007092,抚子,皆さんも食べていきませんか！,可以一起吃吗！
2005007093,容,え！？,欸！？
2005007094,容,いやでもこれは、さっき助けてもらったお礼で……。,不，可是，这是刚才受到你们帮助的回礼……
2005007095,凛,ちょうど、なでしこが食べるかと思って、/nたくさんパスタ、持ってきてたんです。,正好抚子觉得自己的胃口很大，/n带了很多意大利面来。
2005007096,抚子,それに、こんな美味しいパエリアを食べさせてもらったんだもん！/nお返しに、私たちのパスタも食べてもらいたいな～って！,而且，你们不也让我们吃上了这么美味的海鲜烩饭嘛！/n作为回报，我也想让你们尝尝我们的意大利面呀~！
2005007097,容,でも……。,但是……
2005007098,初魅,良いじゃないか、容。/nそれじゃあご相伴に預かろうかな、お嬢さんたち。,这不也挺好的嘛，容。/n那么，两位小姐，请允许我与你们同席。
2005007099,容,初魅……、私欲入ってない？,初魅……，你是不是居心不良？
2005007100,初魅,まさか。/nここまで言ってくれてるんだ、誘いを断るのはむしろ失礼じゃないか？,怎么会呢。/n既然她们都说到这个份上，再拒绝岂不是很失礼？
2005007101,大黒,で、ですよね！我が主！/n私たちも、パスタ……いただくわ。,对，对呀！我主啊！/n请让我们也一起品尝……意大利面。
2005007102,仁花子,これも何かの縁……ですよね！,这也是一种缘分……对吧！
2005007103,时雨,まぁ、しぐれの料理の美味しさに感激してってことなら、/nお返しを受け取ってあげても良いですよぉ？,既然是想要表达对时雨我美味的料理的感激之情，/n要我收下你们的回礼也不是不行？
2005007104,容,みんながそう言うなら……。/nそれじゃ、いただいちゃってもいいかな？,既然大家都这么说了……/n那我可就不客气咯？
2005007105,抚子,もちろん！,当然！
2005007106,,,
2005007107,容,はぁ～美味しかった。/nキノコの香りがオイルパスタとよく合ってたねぇ。,哈啊~真好吃呀。/n蘑菇的鲜味和蒜油意大利面简直是绝配。
2005007108,仁花子,そうですね！/nタコがコリコリしてて美味しかったです！,对呀！/n而且章鱼也被烤得脆脆的，很好吃！
2005007109,抚子,えへへ、よかったねリンちゃん。,欸嘿嘿，太好了呢，小凛。
2005007110,凛,うん。,嗯。
2005007111,容,初魅が薪を集めてる時も教えてくれたみたいだし、/nキャンプはよくやるの？　えっと……なでしこちゃんだよね？,初魅去捡柴时好像也被你们传授了一些经验，/n莫非你们经常来露营吗？呃……你是叫小抚子对吧？
2005007112,抚子,……？　あっ、そっか！,……？啊，对哦！
2005007113,抚子,まだ初魅さんにしかちゃんと自己紹介してないんだった！,我只跟初魅自我介绍过呀！
2005007114,抚子,私、各務原なでしこって言います！,我叫作，各务原抚子！
2005007115,凛,志摩リンです。/n……よろしくお願いします。,我是志摩凛。/n……请多多指教。
2005007116,容,あはは、かしこまらなくていいよ～。/nアタシたち色々教わってるし、キャンプではふたりは先生だから！,啊哈哈，不用这么在意礼仪啦~。/n你们也教了我们很多知识，是我们在露营的老师呀！
2005007117,凛,そういうことなら、まぁ……。,既然如此，好吧……
2005007118,抚子,えへへ、分かった！/nよろしくね！　……えーっと。,欸嘿嘿，我知道了！/n多多指教！……呃。
2005007119,容,……？　あっ！　あはは……、/nそういえば、アタシたちも自己紹介まだだったね。,……？啊！啊哈哈……/n这么说来，我们也还没自我介绍过呀。
2005007120,容,アタシは萬容、ピンクの髪の子が筆島しぐれ。/n黒髪の子が烏森大黒で、そこにいるのが……。,我是万容，粉色头发的是笔岛时雨。/n黑色头发的是乌森大黑，然后她是……
2005007121,仁花子,舎人仁花子です！/nよろしくね！　リンちゃん、なでしこちゃん！,我是舎人仁花子！/n请多多指教！小凛，小抚子！
2005007122,抚子,こちらこそよろしくね、仁花子ちゃん！,彼此彼此，请多指教，小仁花子！
2005007123,初魅,そして改めまして、私が連尺野初魅。/nEdenの創造主だ。,重新认识一下，我是连尺野初魅。/n是Eden的造物主。
2005007124,抚子,えでん？,Eden？
2005007125,仁花子,Edenっていうのは、私たちが所属している劇団でね、/nレンさんはそこの剧本や演出、全部を取り仕切ってくれてるんだ！,Eden，就是我们所属的剧团。/n我们的剧本和演出，全部都由连姐一手包办！
2005007126,凛,どういう集まりなんだろうって思ってたけど、/n役者さんだったんだ……。,我还在思考你们是什么团体呢，/n原来是演员啊……
2005007127,初魅,驚いたか？/n今日は剧本を考える中、息抜きで来てね。,是不是被吓了一跳？/n我今天是在想剧本的途中，为了散心而来的。
2005007128,初魅,まさか君たちのような少女たちとお近づきになれるなんて。/nふふっ、思わぬ僥倖だ。,没想到竟然得以遇见你们这样的少女。/n呵呵，简直是喜从天降。
2005007129,凛,（なんか近い……）,（距离太近了……）
2005007130,大黒,わ、我が主とそんな近くに……！？　なんて羨ましい……！,居，居然与我主在这么近的距离下……！我好羡慕……！
2005007131,大黒,でも、助けてもらったのも事実だし……うぐぐぐ。,可是，受到过她的帮助也是事实……唔咕咕咕。
2005007132,仁花子,だーちゃんがふたつの感情の間で揺れてる……！,达酱在两种感情之间摇摆不定……！
2005007133,时雨,ぷぷっ、いい気味ですね～大黒先輩？,噗噗，真活该呀~大黑前辈？
2005007134,容,こら、初魅。/nリンちゃん戸惑ってるでしょ？,别这样，初魅。/n你没见小凛她已经不知所措了吗？
2005007135,容,にしても、パスタを作るのも手際が良かったよね。/n道具を使うの慣れてる感じ。,不过，你们煮意大利面时的手法也很漂亮呀。/n感觉像是已经用惯了这些道具。
2005007136,抚子,前に一度野クルで……、/nあっ、サークルのみんなでキャンプに行ったときに作ったんだよ！,我以前有在野社……/n啊，就是跟社团一起去露营时煮过。
2005007137,抚子,ね～、リンちゃん！,对吧~，小凛！
2005007138,仁花子,部活でキャンプ？,以露营作为社团活动？
2005007139,凛,野外活動サークルっていう部活があって、/nキャンプをすることが活動内容。,我加入了野外活动社团，/n社团的活动内容就是去露营。
2005007140,仁花子,へ～、良いなぁ～！,这样啊~，真好~！
2005007141,抚子,あおいちゃんにあきちゃん、鳥羽先生……、/n小さいけど、すっごく楽しい部活だよ！,小葵和小明，还有鸟羽老师……/n虽然是个很小的社团，却充满了欢声笑语！
2005007142,容,それじゃあ、なでしこちゃんとリンちゃんも野クルの部員なんだ。/nだから今日一緒にキャンプに来たんだね。,这么说来，小抚子和小凛都是野社的成员啊。/n所以你们今天才会一起来露营。
2005007143,凛,あ、私は野クルじゃないので。,啊，我不是野社的人。
2005007144,容,えっ！/nそうなの！？,欸！/n这样吗！？
2005007145,凛,普段はソロキャンに行ってて、/nたまになでしこや野クルのみんなと一緒に、キャンプするって感じで……。,我平时都是独自露营的，/n只是偶尔会和抚子，还有野社的大家一起露营这样……
2005007146,容,へぇ、アタシと同じだ。/nアタシも普段はソロキャンをやってて……。,欸，跟我一样呀。/n我平时也是独自去露营……
2005007147,抚子,おお、意気投合してる！,哦哦，聊得情投意合呀！
2005007148,仁花子,ふふ、いるるんが楽しそうでよかった！,哼哼，容容看起来很开心的样子，真好！
title,冬季露营！群集！,,
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
