Id,SpeakerName,Phrase,translation
2005001015,大黑,し、してないわよ！/nにかっちは星の話をしてるんだから、怖い顔をする理由がないわ！,才、才没有！/n仁花花只是在聊星星的话题而已、哪有我黑脸的理由！
2005001016,时雨,ふ～ん……？,嗯~……？
2005001017,容,あはは……。,啊哈哈……。
2005001018,容,でも仁花子がそこまで言うなら見てみたいな、冬の星空。,但仁花子都说到这份上了、我也有点想看看冬天的星空了。
2005001019,仁花子,私も是非みんなに見てほしくて～……はっ！,我也想和大家一起去看看~……啊！
2005001020,容,仁花子？,仁花子？
2005001021,仁花子,それなら、今度また天体観測行きませんか？/nみんなで夏の時みたいに、キャンプして！,要不、再找个机会一起去看星星吧？/n就和之前夏天一样、一起露营！
2005001022,容,おぉ……いきなりだねぇ。/nアタシは特に予定はないから良いけど。,哦哦……好突然啊。/n我基本上都有空哦。
2005001023,容,初魅はこの前脚本を考えている途中だって言ってたし、予定が合うかは……。,初魅之前说要写剧本、不知道有没有空呢……。
2005001024,初魅,ほう、冬のキャンプか。/n夏とは違う体験が脚本の新たなアイデアに繋がるかもしれないな。,嚯、冬季露营吗。/n和夏天不同的体验说不定能给剧本带来新的灵感。
2005001025,容,初魅！？　/nえ、でも脚本は大丈夫なの？,初魅！？/n诶、你不是要写剧本吗？
2005001026,初魅,心配は不要だ。/n日程はいくらでも調整できる。,不必担心。/n日程而已我能调整。
2005001027,初魅,寧ろ執筆を促すためにも、大自然に身を置きたいくらいだ。/n私からすると、願ってもない誘いだな。,不如说放松身心去体验大自然后、写剧本也会更有效率。。/n在我看来、就更没有拒绝的理由了。
2005001028,容,それって行き詰ってるってことなんじゃ……。,所以你现在瓶颈期了对吧……。
2005001029,大黑,わ、私は我が主が向かう場所なら、たとえ火の中でもついていく所存です！,吾、吾主所在之处、吾亦往之、哪怕是熊熊烈火之中！
2005001030,时雨,相変わらずですねぇ～大黑先輩。,一如既往呢~大黑前辈。
2005001031,时雨,にしても、またキャンプですかぁ？,不过啊、又要露营吗？
2005001032,仁花子,ほら！　冬なら前の夏キャンプとは違って過ごしやすいと思う！/n暑くないし、虫も少ないんじゃないかな？,但是啊！冬季露营应该会比夏季露营要轻松点吧！/n天也不热、虫子也少？
2005001033,仁花子,时雨ちゃんにも楽しんでもらえるんと思うんだけど……。,小时羽也会玩得很开心吧……。
2005001034,仁花子,ねっ、时雨ちゃん！　おねがい！,对吧、小时羽！求求了！
2005001035,时雨,え～……。,诶~……。
2005001036,时雨,はぁ～……でも暑くなくて、虫も少ないならまぁ……。,唉~……看在不热又没虫的份上……。
2005001037,时雨,しょうがないですねぇ～？/n仁花子先輩がどうしてもって言うなら、行ってあげても良いですよぉ？,真拿你没办法啊~？/n既然仁花子前辈无论如何都希望我去的话、那我就去吧？
2005001038,,,
2005001039,容,ふふっ、それにしても仁花子からキャンプに誘ってくれるなんてね。/nみんなキャンプの良さを分かってくれたみたいで嬉しいな。,嘻嘻 没想到仁花子竟然会主动邀请我们露营。/n看大家都这么喜欢露营可真是太好了。
2005001040,容,まぁ、だからこそ経験者のアタシがしっかりしないとね～。/nみんなにもっとキャンプを好きになってもらえるように。,不过、正因如此我作为熟手才更应该发挥作用~。/n为让大家能更喜欢露营。
2005001041,容,（夏のキャンプではバーナーを使って料理作ったっけ。/n　なら冬では焚火で作った料理をみんなで囲むのが、冬キャンらしくて良いな）,（夏天是用燃烧炉做饭的来着。/n那冬天就点火堆吧、围着篝火吃饭会更有冬天的感觉）
2005001042,容,……ん？,……嗯？
2005001043,？？,ふっー……。,呼—……。
2005001044,容,（あの子、バイクで来たんだ。/n　見た感じ、同年代くらいかな……？）,（那个人，骑摩托车来的啊。/n看年龄、应该和我差不多大吧……？）
2005001045,容,（アタシと同じでソロキャンみたいだね。/n　それにしてもバイクか～。）,（看来是和我一样来独自露营的人呢。/n不过、自行车吗~。）
2005001046,容,（みんなとのキャンプは、初魅が出してくれた車で行くんだろうな。/n　いや～、でもバイクでソロキャンもカッコよくて良いなぁ）,（和大家一起露营的话、一定是开初魅的车去吧。/n哎呀呀~骑摩托车独自露营真的好帅啊）
2005001047,凛,やっと着いた。/n冬の風は体に染みるぜ……。,终于到了。/n冬天的风真是透心凉啊……。
2005001048,凛,（到着が遅くならなくてよかった。/n　道中トラブルもなかったし、幸先が良いな）,（姑且是准时到了。/n虽然路上出了点差错、但好在没有耽误）
2005001049,凛,（しばらくいったところに、展望台があるみたいだし、/n　あとで景色の写真を撮って、抚子達に送ろうかな）,（我看这附近好像有瞭望台来着/n等会儿再拍点照片、发给抚子她们看看吧）
2005001050,凛,（さてと、そうと決まればまずはテントをどこに立てるか……。,（接下来、得先决定帐篷搭哪呢……。
2005001051,凛,　あ、あの人……）,啊那个人……)
2005001052,容,ふーっ、ふーっ……ずずぅ。,呼—、呼—……嘬嘬。
2005001053,凛,（火にあたりながらコーヒー飲んでる。/n　あったかそう……）,（靠着火堆喝咖啡。/n感觉好暖和……）
2005001054,凛,……っ！,……啊啾！
2005001055,凛,（寒い……。/n　私も早くテント立てる場所決めないと）,（好冷……。/n我也赶快找个地方支帐篷吧）
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
title,骑自行车的独自露营者,,
