Id,SpeakerName,Phrase,translation
2005002019,时雨,はぁぁ！？　大黑先輩の方が暑い暑いってうるさかったでしょ！！,哈啊啊！？ 大黑前辈才是喊着好热好热在那发牢骚的家伙吧！！
2005002020,,,
2005002021,初魅,なんだ、ドア越しに盛り上がっているなと思ったら、/nキャンプの話か？,怎么了、隔着门都能听见你们声音了、在聊露营的事情吗？
2005002022,容,稽古後でも、３人は元気いっぱいだねぇ～。,及时刚排练完、你们还真有活力呢~。
2005002023,仁花子,あ、レンさん！　いるるん！/nそうです！　ふたりと今から楽しみだなーって話してて！,啊、连姐！容容！/n对的对的！我们刚刚在讨论自己有多期待露营呢！
2005002024,初魅,そうだな、私も日曜日が楽しみで仕方ない。/nお前たち、準備はしっかりとしておくんだぞ。,是啊、我也很期待这次的露营。/n你们几个、可得做好准备啊。
2005002025,容,キャンプ当日に必要な物がないと気付くと、/nそれ以降の時間、中々にキツイからね～。,等到了那天才发现要用的东西没带、/n那剩下的时间可煎熬了哦~。
2005002026,时雨,経験者は語るってやつですか？,过来人的经验？
2005002027,容,うん、秋ごろキャンプしたときに、/nブランケットを忘れてね～、肌寒かったんだ。,嗯、我秋天露营的时候、/n忘记带毯子了~、冻死我了。
2005002028,仁花子,たしかに……、/n夏とは違って冬は外が寒いからいろいろ必要な物が増えますよね。,确实……、/n与夏天不同，户外很冷得多准备必要的东西。
2005002029,大黑,（私も前回は寝袋だけ買って、にかっちと一緒に寝たけど、/n　またにかっちのテントのスペースを取るのは良くないわよね）,（我上次是只买了睡袋、和人花花硬挤了一屋、/n这次还用她的帐篷就太不要脸了）
2005002030,大黑,（前は自分がキャンプを楽しめるかわからないから躊躇ったけど、/n　今回は自分のテントを見てみるのもいいかもしれないわ）,（虽然之前不知道自己会不会对露营感兴趣而踌躇、/n但这次找找自己的帐篷好像也不赖呢）
2005002031,时雨,冬と夏で必要な物が違うだなんて面倒ですねぇ。,冬天和夏天要带的东西不同好麻烦啊。
2005002032,初魅,ならば、みんな一緒のテントで寝ればいい。,那不然、大家一起睡一个帐篷吧。
2005002033,初魅,私を中心に寄り添って温めあう少女たち、/nはぁぁ……、たまらないな。,暖暖的少女们依偎在我的两侧、/n哈啊啊……、太幸福了。
2005002034,容,初魅、危ない顔になってるよ～。/nそんなに集まったら息が詰まっちゃうでしょ？,初魅、你这表情很不妙啊~。而且那样子挤在一起睡的话会呼吸不畅的哦？
2005002035,容,まぁ、なにかわからないことがあればアタシに聞いてよ。/nそれなりに経験はあるからさ。,不过、要是有什么不懂的尽管问我吧。/n我还是很有经验的。
2005002036,容,そうだ、なんなら今から一緒にアウトドアショップ行っちゃう？/n今日は早めに稽古も終わったことだし。,对了、要不等下就去户外用品店逛逛？/n今天训练结束得早。
2005002037,仁花子,ホントですか！　いるるん！/nそれなら今すぐ行きましょう！　みんなで！！,真的吗？容容！/n那我们现在就出发吧！大家一起！！
2005002038,初魅,フッ、善は急げということか。/n勿論私も行く……頼らせてもらうぞ、容。,呵呵、好事趁早、/n我义不容辞……拜托你了、容。
2005002039,大黑,わ、私も同行します！/n我が主！,我、我也要与你同行！吾主！
2005002040,时雨,まぁ、容先輩と一緒に選んだ方が決めるの楽でしょうし？/n时雨もついていってあげます。,算了、和容前辈一起选用品好像很有趣？那时雨我也去看看咯。
2005002041,容,ふふっ、みんな決まりだね。,嘻嘻、大家都很起劲呢。
2005002042,仁花子,はい！,嗯！
2005002043,仁花子,それじゃあ、アウトドアショップにレッツゴー！,那么各位、出发去户外用品店吧！
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
title,露营、真叫人期待！,,
