Id,SpeakerName,Phrase,translation
2003104041,静香,『そんなことない……！　連絡もろくに返せずごめん。/n　だけど、これには事情があるんだ』,『不是这样的……！没能及时回复消息我很抱歉。/n但我也有自己的苦衷』
2003104042,卡特莉娜,『連絡のひとつも返せないなんて、いったいどこで何をしてるの？/n　私に隠し事してるんでしょ』,『连消息都不回，到底在哪里做什么？/n有什么事在瞒着我吧』
2003104043,静香,『それは……』,『那个……』
2003104044,静香,『すまない、仕事のことは話せない。/n　けど僕は君と別れたくないんだ』,『抱歉，工作的内容不能说。/n但我不想和你分开』
2003104045,卡特莉娜,（よりを戻したい設定なのね……ならアタシは）,(设定是想复合吗……那我就)
2003104046,卡特莉娜,『財産分与の件、先週までに返信してって言ったわよね』,『关于财产的分割，上周就该回复了吧』
2003104047,静香,『待って、早まらないでくれ！』,『等等，别急着决定！』
2003104048,卡特莉娜,『……もういい。私がどれだけ辛いかわかる？/n　あなたはいつも私をひとりにして……何一つ尊重してくれな――』,『……够了。你知道我有多痛苦吗？/n总是丢下我一个人……从没尊重过——』
2003104049,卡特莉娜,！？,！？
2003104050,静香,『ごめん』,『抱歉』
2003104051,卡特莉娜,『ちょ、ちょっと……はなしてよ……！』,『等、等一下……放开我……！』
2003104052,静香,『君を怒らせているのも、悲しませているのも/n　よくわかってる。それでももう一度話したい』,『我知道我让你生气难过了，/n但还是想和你再谈谈』
2003104053,卡特莉娜,『……私たち、何のために一緒にいるの？/n　あなたのこと、全然わからないし』,『……我们到底是为什么会在一起？/n我完全不了解你的一切』
2003104054,静香,『……』,『……』
2003104055,静香,『君に話すべき時が来たのかもしれない』,『也许是时候该告诉你了』
2003104056,卡特莉娜,『え？』,『哎？』
2003104057,静香,『実は僕の仕事は諜報活動なんだ』,『其实我的工作是情报活动』
2003104058,卡特莉娜,『へ？/n　諜報活動……スパイってこと？』,『诶？/n情报活动……意思说你是间谍吗？』
2003104059,静香,『ああ。これは本来君にも言えないことだが……。/n　僕は組織を抜けたいと考えている。使命に殉じて君を失うなんて嫌だ』,『嗯。本来这些是不能告诉你的……/n但我想脱离组织。不想为了使命而牺牲掉你』
2003104060,卡特莉娜,『それは私に話していいことなの？/n　あなたの命が狙われたりは……』,『这些真的能和我说吗？/n你会不会被追杀什么的……』
2003104061,静香,『……さあね。でも、今この場で君に嘘をつくことのほうが、/n　僕にとっては死ぬよりも辛いことだ』,『……不知道。但如果在此刻对你撒谎，/n会让我比死亡更痛苦』
2003104062,卡特莉娜,『あなた……』,『你……』
2003104063,静香,『いけない、時間だ』,『不好，时间到了』
2003104064,卡特莉娜,『もう行ってしまうの？』,『又要走了吗？』
2003104065,静香,『一緒にいられなくてごめん。/n　でももう一度許してくれるなら、僕のことを待っていてほしい』,『很抱歉没能陪伴你。/n但要是你愿意再给我一次机会的话，就请再等等我』
2003104066,静香,『今度こそ君のそばにいられるように変わってみせるから』,『这次我一定会做到，让自己能够陪在你身边』
2003104067,卡特莉娜,『そんな……。/n　私は……』,『这……/n我……』
2003104068,讲师,――それまで。,──到此为止。
2003104069,讲师,あはははっ、急に夫の職業に突飛な設定が出てきましたね！/nふたりの真剣な駆け引きは見応えがありました。,哈哈哈，突然给丈夫加了这么夸张的职业设定！/n两位认真的对戏真的很精彩呢。
2003104070,静香,ふふふっ。/n喜んでもらえたならよかった。,呵呵。/n您喜欢就好。
2003104071,卡特莉娜,ちょっと……！/n急に変な設定差し込まないでよ！　困ったじゃないの！,真是的……！/n不要突然加入奇怪的设定啊！让人很困扰啊！
2003104072,静香,あら？　先生は自由にしていいって仰ったのよ？,哎呀？老师不是说可以自由发挥吗？
2003104073,知冴,カトリナ、上手く対応できてたよ。/n戸惑いの演技とか。,卡特莉娜应对得很好哦。/n困惑的演技很到位。
2003104074,卡特莉娜,あれは本当に戸惑ったのよ……！,那是真的在困惑啊……！
2003104075,静香,はははっ、ごめんごめん。/nでもカトリナがうまく対応してくれたのは本当。すごく楽しかったわ。,哈哈哈，抱歉抱歉。/n但卡特莉娜确实应对得很棒。非常有趣呢。
2003104076,静香,昔を思い出して、つい調子に乗っちゃった。/nありがとうね。,想起之前的事，不经意间有些得意忘形了。/n谢谢你。
2003104077,卡特莉娜,昔……？,之前……？
2003104078,卡特莉娜,まあ、終わったからもういいけど……。,算了，顺利结束就好……
title,自由尝试,,
info,翻译：苏米热 校对：XXX,,
chapter,倒影中的静思,,
