Id,SpeakerName,Phrase,translation
2003103022,讲师,恋に破れた、という設定はカトリナさん自ら加えられたものですね。/nどうしてこのシチュエーションを？,失恋的设定是卡特莉娜自己添加的吧？/n为什么要选择这个情境？
2003103023,卡特莉娜,ええと……ひとくちに普通の女の子といっても、普通の定義は様々で、/n人生は色んな出来事の積み重ねです。,那个……虽然说是普通女孩，但普通的定义有很多种，/n人生是由各种事件的重叠而组成的。
2003103024,卡特莉娜,悲しいことも嬉しいこともある、/nそんな日常の中で、あるとき雨が降る。,既有悲伤也有喜悦，/n在这样的日常中，某天突然下起了雨。
2003103025,卡特莉娜,雨は冷たいけど、時には自分と一緒に泣いてくれているような、/nそんな気持ちになることだってある……と思いました。,虽然雨水很冰冷，但有时会觉得它仿佛在和自己一起哭泣，/n我想这种心情是存在的……
2003103026,讲师,良い着眼点です。確かに、普通の人生というのは定義が難しい。/nカトリナさんは短い時間でとても深く考え演技をしているのがわかりました。,很好的切入点。确实普通的人生很难定义。/n可以看出卡特莉娜小姐在短时间内进行了深刻的思考和演绎。
2003103027,讲师,戻って大丈夫ですよ。/nでは次、流石知冴さんお願いします。,可以回去了。/n接下来有请流石知冴。
2003103028,知冴,はい。,好的。
2003103029,静香,お疲れカトリナ。/nトップバッターなのに難なく演じてたわね。,辛苦了卡特莉娜。/n作为开场演员却游刃有余呢。
2003103030,卡特莉娜,当然よ。/nまあ、ちょっと慣れなくて恥ずかしかったけど……。,那是当然。/n不过还是有点生疏，有点害羞……
2003103031,讲师,では流石さんは、『仕事に疲れたサラリーマン』の演技をお願いします。/n雨に降られているシチュエーションは同じです。,那么请流石演绎『筋疲力竭的上班族』。/n被雨淋的情境相同。
2003103032,讲师,では、始め。,那么开始。
2003103033,知冴,『……ん』,『……嗯』
2003103034,静香,――！,――！
2003103035,知冴,『……』,『……』
2003103036,知冴,『雨……か』,『下雨了……吗』
2003103037,知冴,『ははっ。/n　ついてない……』,『哈哈。/n真倒霉……』
2003103038,静香,（流石、一瞬で雰囲気が変わった。/n　いつも以上に体の力が抜けた、アンニュイな演技……）,（流石她，一瞬间就改变了氛围。/n比平时更加放松的、慵懒的表演………）
2003103039,知冴,『待て。スーツの替えは……。/n　無かったな。チッ、明日も商談だってのに』,『等等。替换用的西装……/n没带啊。啧，明天还有商谈』
2003103040,知冴,『ったく、だるい……。/n　はっ、こんな雨の中でタバコが付くはずないか』,『可恶，好麻烦……/n呵，这种雨天根本点不着烟』
2003103041,知冴,『あー……』,『啊──……』
2003103042,静香,（なに？　急に口を開け始めた……/n　あれ……雨を飲んでるの？）,（什么？突然张开了嘴……/n那是……在喝雨水吗？）
2003103043,,,
2003103044,知冴,『うぉっ……！？』,『呜哦……！？』
2003103045,知冴,『やべぇ……間一髪だ。/n　あぶねぇあぶねぇ、看板が飛ばされてんぞ……』,『糟糕……千钧一发。/n好险好险，广告牌被吹飞了……』
2003103046,知冴,『こりゃ明日は休みか……？,『看来明天能休息了……？
2003103047,知冴,　なんとか家まで帰らねーと……』,得先想办法回家……』
2003103048,讲师,はい、そこまで。,好，到此为止。
2003103049,讲师,身体も上手く使って状況に対応していますね。/n強風に耐え進む演技はお見事でした。,很好地运用身体应对了情境呢。/n顶着强风前进的表演非常精彩。
2003103050,知冴,へへ。ありがとうございます。,嘿嘿。谢谢夸奖。
2003103051,讲师,雨を飲もうとする演技も面白かったですね。,试图喝雨水的表演也很有趣。
2003103052,知冴,ああ……あれは、すごく喉が渇いていて、私の演じた世界では、/n空から降ってきた雨が、みかんジュース味って設定で……。,啊……那个是因为非常口渴，在我演绎的世界观里，/n天上下的雨是设定成橘子味的……
2003103053,卡特莉娜,どういう設定よ……。,这是什么设定啊……
2003103054,静香,発想力が頭ひとつ抜けてるわね……。/nでも、サラリーマンのけだるい演技はすごく上手かったわ。,想象力真是独具一格呢……/n不过上班族的倦怠感演绎地非常出色。
2003103055,知冴,へへ。映画のヒーローを参考にしたんだ。くたびれた中年主人公が/n波乱に巻き込まれるのは、よくあるシチュエーションだから。,嘿嘿。参考了电影里的英雄。/n疲惫的中年主角被卷入风波是很常见的套路嘛。
2003103056,卡特莉娜,なるほど……。,原来如此……
2003103057,静香,確かに、他の作品から得たイメージを蓄積していけば、/nいざという時に対応できるもの。引き出しを多く持つことは大事よね。,确实，积累从其他作品获得的形象，/n关键时刻就能派上用场。保持丰富的储备很重要呢。
2003103058,知冴,映画は寮でも気軽に観れるしね。,而且电影在宿舍里也能看。
2003103059,卡特莉娜,私も、舞台以外の作品もっとたくさん観ておかなきゃ……。,我也得多看看舞台剧以外的作品才行……
title,即兴剧,,
info,翻译：苏米热 校对：XXX,,
chapter,倒影中的静思,,
