Id,SpeakerName,Phrase,translation
2001401022,八恵,それはつまり、これまでのここなさんと静香さんの軌跡を舞台で見せよう……,也就是说，要在舞台上展示心菜和静香迄今为止的轨迹……
2001401023,八恵,ということでしょうか？　少し、悪趣味なような……。,是这个意思吧？有点，恶趣味的感觉……
2001401024,卡特莉娜,そうかしら？/n舞台役者に限らず、歴史に残る偉人たちは往々にして舞台化されるものよ。,是吗？/n不仅是舞台演员，历史上的那些伟人往往也会被搬上舞台。
2001401025,卡特莉娜,ママ……テレーゼ・グリーベルにもそういうオファーは来るわ。,妈妈……特蕾莎·格利贝尔也会收到这样的邀请。
2001401026,潘达,まあ、もちろん茶化す気はないですし、登場人物の名前も変えますよ？　/nここちゃんだってわからないくらいには内容も脚色する事になると思いますし。,嗯，我当然没有恶搞的意思，登场人物的名字也会更改哦？/n内容会改编到连心心都认不出来的。
2001401027,知冴,あくまでここなと静香をモチーフにした戯曲ってことだよね？,所以这只是以心菜和静香为素材的戏剧对吧？
2001401028,潘达,そういうこと！,就是这个意思！
2001401029,潘达,出来上がった戯曲に納得がいかなければボツにしますし、/n上演するしないはおいといて、企画は柊さんに出したいんですよね。,如果对完成的剧本不满意的话我就会放弃，/n而且是否上演暂且不提，我是想把这个企划提交给柊姐。
2001401030,潘达,ムリにとは言わないですが……どうでしょう？,没有强求的意思……这样如何？
2001401031,知冴,私は見てみたいな。ふたりの物語。,我倒是很想看啊，关于你们两个人的故事。
2001401032,心菜,わ、私は……。/n静香ちゃんの事、たくさんの人に知って貰える良い機会かも、って思ったよ。,我、我嘛……。/n觉得这是一个能让更多人了解静香的好机会。
2001401033,静香,ここな……。,心菜……。
2001401034,静香,……ここながそう言うなら。私も構わない。,如果心菜这么说的话，我也不介意。
2001401035,潘达,お、マジです？,哦，真的吗？
2001401036,静香,ええ。でも、本当にそれが面白い舞台になるのかは疑問だけど……。,嗯。不过，我还是怀疑这样的舞台真的会有趣吗……
2001401037,潘达,まあ、そこはぱんだが頑張ってうまいことやっておきますから。,没事，这个就交给潘达来努力吧。
2001401038,知冴,ボスも半端なものは決して受け取らないよ。,大姐头也绝对不会接受半成品的。
2001401039,静香,そうよね……。,是啊……
2001401040,潘达,よっしゃー！　じゃあ決まりです！　まずは取材！/n根掘り葉掘り、おシズちゃんにインタビューしていきますよ～！　さっすー！,好耶！那就决定好了！首先是取材！/n要对小静刨根问底啦～！流流！
2001401041,知冴,合点。,明白。
2001401042,静香,え？,诶？
2001401043,潘达,ぱんだたちのお部屋にご案内～/nここちゃんも来てくださいね～。,带你去我们的房间～/n心心也一起来吧～
2001401044,心菜,し、静香ちゃん！　待ってよ、ぱんだちゃん、流石ちゃん！,静，静香！等等，潘达，流石！
2001401045,卡特莉娜,……大丈夫かしら。,……这样子没问题吗？
2001401046,八恵,心配でしたら、カトリナさんもついていってはどうですか？,担心的话，卡特莉娜你也一起过去如何？
2001401047,卡特莉娜,嫌よ。ぱんだと流石の部屋……なんだか怖いんだもの。,才不要。潘达和流石的房间……感觉有点可怕。
Chapter,回忆中许下的约定,,
title,潘达的提议,,
info,翻译：苏米热  校对：XXX,,
