Id,SpeakerName,Phrase,translation
2005005025,抚子,わぁ～、リンちゃん聞いた？/n私たち、可憐な美少女だって！,哇~，小凛，听见了吗？/n她说我们是楚楚可怜的美少女欸！
2005005026,凛,この状況でよく喜べるな……。,亏你在这种状况下还能高兴得起来……
2005005027,初魅,そう身構えないでくれ。/n何も取って食おうというわけではないんだ。,别这么紧张。/n我又不会吃了你。
2005005028,初魅,恥ずかしながら、私はあまりキャンプをしなくてね。/n仲間の為に薪を取りに来たんだが、選び方がわからないんだ。,我在帮同伴捡柴。/n说来有些难为情，因为我不常来露营，不知道该怎么挑选。
2005005029,初魅,もしよければ、私に薪の選び方を/n教えてはもらえないだろか？,如果不介意的话，/n可以教我怎么挑选薪柴吗？
2005005030,凛,（この人、なんかすごいグイグイ来るな……。/n　怖……）,（这人，感觉气势十足啊……/n好可怕……）
2005005031,抚子,良いですよ！,可以哦！
2005005032,抚子,そうですね……ああいう感じの枝と、太い枝を集めて……。,我找找……像这样的枝条，还有粗大的枝干，都可以收集起来……
2005005033,凛,（おぉ……さすがなでしこ。/n　物怖じしてない）,（哦哦……不愧是抚子。/n根本了无惧意）
2005005034,抚子,そもそも薪は乾燥したものを選んだ方が良いんです！,归根结底，薪柴就该挑干燥的！
2005005035,初魅,薪に水分が多いと火がつきにくくなるから……だったか。,是因为……如果柴含有过多水分就难以生火吧。
2005005036,抚子,おっ、それを知ってるならあとは選び方ですね！/n乾燥した薪を見分ける方法はいろいろあるんですよ？,噢，既然你知道这个，那就只剩下如何挑选啦！/n要想辨别干燥的薪柴，方法可不少哦？
2005005037,抚子,色やヒビを見たり……、でも、私のオススメの見分け方は、/nふたつの薪を持って……。,比如说观察它的颜色和裂痕……不过，我更推荐另一种方法。/n拿起两根柴……
2005005038,初魅,薪同士をぶつける……か。/n小気味の良い音だな。,用两根柴互相敲击吗……/n声音很爽快啊。
2005005039,抚子,こうやって叩くと乾いた音がするんです！/nこれなら楽しく見分けられるかなーって！,像这样敲击就会发出干燥的声音！/n可以轻松地辨别出来！
2005005040,初魅,フフッ、そうなのか。/nそれは良いことを教えてもらったな。,呵呵，这样啊。/n学到了很有用的知识啊。
2005005041,抚子,えへへ……。あっ、それと松ぼっくりも一緒に集めると良いですよ！/nね！　リンちゃん！,欸嘿嘿……啊，还有，把松果一起收集起来也很不错哦！/n对吧！小凛！
2005005042,凛,え……、私！？,欸……你问我？
2005005043,初魅,ほう、松ぼっくりを？/n興味深いな。,哦？松果？/n有意思。
2005005044,凛,……はぁ。松ぼっくりはキャンプではよく使われるんです。/n天然の着火剤って呼ばれるくらい。,……唉。在露营时常常会用到松果。/n它甚至被称作天然的点火剂。
2005005045,凛,傘が開いて乾燥しているものを選んで、/n燃やす順番は松ぼっくりの次に枝、その次に薪って感じで……。,挑选那些张开伞状鳞片的松果，/n点火时按顺序先点燃松果，再到细小的枝条，然后再放入薪柴……
2005005046,,,
2005005047,初魅,君たちのおかげでたくさん薪を集められた。,多亏你们的帮助我才能捡得到这么多柴。
2005005048,初魅,私だけじゃ今頃薪を求めてさまよっていただろう。/nありがとう。,要是只有我一个人，这时候一定还在捡柴的路上迷茫吧。/n谢谢你们。
2005005049,抚子,いやいや～、困ったときはお互い様ですよ～！,没事没事~，遇到麻烦的时候就要互相帮助嘛~！
2005005050,凛,まぁ……助けになれたみたいで、よかったです。,总之……看来似乎对你有所帮助，那就好。
2005005051,初魅,優しいんだな、君たちは。/n出来れば、もっと詳しく話を聞かせてもらえないか？,你们真贴心呀。/n如果可以的话，能再多聊一会吗？
2005005052,初魅,キャンプのこと。そしてなでしこ、リン、/n君たちのことを……。,聊聊露营的事情。还有抚子，凛，/n关于你们的事情。
2005005053,凛,えっ……。,欸……
2005005054,容,こーら、遠路はるばるキャンプ場まで来てなにやってんの？,喂—，我们大老远来一趟露营场，你干什么呢！
2005005055,初魅,容！　いや、なに薪の選び方が分からず困っていてな。,容！不是，我刚才正困惑着要挑选怎样的柴。
2005005056,初魅,そこのふたり、なでしことリンに選び方を教わっていただけだぞ？,只是向她们俩，抚子和凛请教挑选的方法而已啊？
2005005057,容,それだけじゃないでしょ！　リンちゃんとなでしこちゃん……だっけ？,不止如此吧！你们是……小凛和小抚子对吧？
2005005058,容,お邪魔してごめんなさい！,对不起打扰了！
2005005059,容,帰ってくるのが遅いから様子を見に来たけど、迷惑になる前でよかったよ……。/nテントの設営も終わったし、仁花子たちがフリスビーしながら待ってるよ。,见你迟迟没回来，我才过来找你，幸好你还没来得及给别人添麻烦……/n帐篷已经搭好了，仁花子她们正玩着飞盘等你呢。
2005005060,初魅,そんなに時間が経っていたのか。/n薪拾いに夢中で気づかなかった。,原来已经花了这么长时间啊。/n我光顾着捡柴都没留意。
2005005061,初魅,フリスビーは仁花子が持ってきたと言っていたものか？/nたしかに、車の中で楽しみにしていたが……。,飞盘是仁花子带的吗？/n我记得她在车上就已经跃跃欲试……
2005005062,容,うん。実際にやり始めたら、広いキャンプ場を走り回って楽しそうにしてたよ。/n走って楽しいなんて犬じゃないんだから、ってしぐれは呆れてたけど。,嗯。她玩起来时在露营场来回跑动，看起来就很开心。/n时雨都看愣了，还说，又不是狗，怎么会因为跑动而感到高兴呢。
2005005063,初魅,ほう。三人だけに楽しませるのも、もったいないな。/n仁花子も皆でやれた方が喜ぶだろう？,噢。只有她们三个人在玩也太扫兴了。/n仁花子也一定会觉得大家一起玩更开心吧。
2005005064,初魅,早く戻って仁花子の為にも投げてやらねばな！,哪怕是为了给仁花子扔飞盘也得早点回去呀！
2005005065,容,まったく、調子良いんだから……。,真是的，总爱耍嘴皮子……
2005005066,容,それじゃおふたりさん。/nキャンプ楽しみましょうね～。,两位，再见啦。/n好好享受露营吧~。
2005005067,初魅,色々と勉強になった、今度お礼させてほしい。/nそうだ、この後私たちのテントに遊びに……。,刚才学到了很多，我得向你们道谢。/n对了，待会要不要来我们的帐篷玩……
2005005068,容,いいから！　行くよ初魅！/n他人のプライベートに干渉しちゃダメだから、特にキャンプは！,行啦！初魅，走吧！/n不要干涉别人的私人空间，尤其在露营的时候！
2005005069,初魅,おっと……。/nフフッ、また会おう。,哎呀……/n呵呵，再见。
2005005070,抚子,行っちゃった……。,她们走了……
2005005071,抚子,初魅さんに容さん、面白いお姉さんたちだったね。/n同じキャンプ場みたいだし、また会えたらいいなあ。,初魅和容，两位都是很有意思的姐姐呀。/n她们似乎跟我们在同一个露营场，要是能再见上一面就好了。
2005005072,凛,また、か……。/n……私はもう、しばらくはいいかな……。,再见，吗……/n……我倒是希望，能别那么快再见……
2005005073,凛,キャンプ始まったばかりなのに、/nドッと疲れた……。,明明才刚开始准备露营，/n我突然就已经感到累了……
title,捡柴与邂逅,,
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
