Id,SpeakerName,Phrase,translation
2002404024,潘达,それで、わざわざ新しい台本覚えるってほどのことでもないですし、/nみんなの動きも頭に入ってる『オペラ座の怪人』にしようと。,也没必要为此去背新的剧本，/n所以想用大家都熟悉的『歌剧魅影』。
2002404025,潘达,あっ、もちろん、そういうのはちょっと……、/nってことだったらいいんですけど！,当、当然要是你觉得勉强的话……
2002404026,八恵,ふふ、気になさらないでください。/nむしろ、お誘いありがとうございます♪,呵呵，请别在意。/n反而要感谢你邀请我呢♪
2002404027,潘达,と、いうことは――,也就是说——
2002404028,八恵,面白そうですし、ぜひ参加させて下さい。,听起来很有趣，请务必让我参加。
2002404029,潘达,よかった～！/nじゃあ、そういうわけですんで、明日、よろしくお願いしますね！,太好了～！/n那明天就拜托啦！
2002404030,八恵,はい！　よろしくお願いします。,好！请多关照。
2002404031,,,
2002404032,八恵,『オペラ座の怪人』……。,『歌剧魅影』……。
2002404033,八恵,たしか、台本は昨夜この棚に――,我记得剧本昨晚是放在这个柜子里——
2002404034,八恵,あった。/nふふ、まさか２日連続で開くことになるとは思いませんでしたね。,找到了。/n呵呵，没想到会连续两天翻开它。
2002404035,,,
2002404036,望有,秋公演は『オペラ座の怪人』。/n主役のファントム役はオーディションをしたいと思います。,秋季公演的剧目是『歌剧魅影』。/n主角魅影将通过试镜选拔。
2002404037,望有,今回はここにいる全員にチャンスを与えます。/nファントムを演じる意思がある者は、手を挙げて。,这次所有人都有机会。/n想演魅影的人，请举手。
2002404038,,,
2002404039,八恵,あの時は、ここなさんをはじめ、/n皆でオーディションに挑んだんでしたっけ。,那时候包括心菜在内的大家，/n都参加了试镜。
2002404040,八恵,皆それぞれで解釈の違うファントム。/n選ばれたのはここなさんでしたが、私も全力で挑みました。,每个人对魅影的诠释都不同。/n虽然最后是心菜当选，但我也全力以赴了。
2002404041,八恵,……今の自分を、柊さんにみてもらうために。,……为了让柊姐看到现在的我。
2002404042,,,
2002404043,八恵,もしも、ファントムが柊さんだったら、/n私はクリスティーヌがやりたかったんです。,如果柊姐来演魅影的话，/n我想要演克里斯汀。
2002404044,八恵,けれど、そうじゃありませんでした。/nだから私は、私もファントムをやれるってところを見てもらいたかったんです。,但这只是我的幻想而已。/n所以我想证明给她看，我也能演魅影。
2002404045,八恵,それがどう柊さんに伝わったのかはわからないですが、/n……でも、結果として私はクリスティーヌ役で、ダイスターになりました。,不知道柊姐能不能感受到我的决心，/n……但，最终我以克里斯汀的角色成为了大明星。
2002404046,,,
2002404047,八恵,きっと、まだまだ精進しろってことですよね、柊さん。,这一定是在说我还需精进吧，柊姐。
2002404048,,,
2002404049,,,
2002404050,八恵,おはようございま――,早上好——
2002404051,心菜,だからあの時は必死でどうやったか全然思い出せないし、/n今同じ演技なんてできないよ～。,所以说当时太拼命了现在完全想不起怎么演的，/n完全复现不出来了啦～。
2002404052,静香,あら、あの時よりも今の方が下手になったってこと？,哦？意思是现在退步了？
2002404053,心菜,そうじゃなくて、こう、気持ちとか！,不是啦！是心境不同！
2002404054,心菜,今はもう静香ちゃんもそばにいるし、なんだか安心しちゃって……。,现在有静香在身边，所以太安心了……
2002404055,心菜,オーディションの時は、静香ちゃんのことを考えてたし――/nって、八恵ちゃん！　おはよう。,试镜时满脑子都是静香——/n啊，是八惠！早啊。
2002404056,八恵,おはようございます。,早上好。
2002404057,八恵,なんのお話をされてたんですか？,在聊什么？
2002404058,卡特莉娜,ここなが『オペラ座の怪人』のオーディションですごかったって話。/nここなと静香はケンカみたいになってるけど。,在说心菜在『歌剧魅影』试镜时的惊人表现。/n虽然她们看起来像是在吵架。
2002404059,潘达,いや～でも、あの時は本当に驚きましたよ。/nオーディションに遅刻してきたと思ったら、とんでもない演技するんですもん。,哎呀当时超震撼！/n以为她试镜要迟到了，结果演技非常不得了啊。
2002404060,知冴,ボスは遅刻分の点数引くって言ってたけどね。,大姐头说要扣迟到分。
2002404061,潘达,引かれたうえでファントム役を勝ち取ってるんだから、/n柊さんたちの目から観ても、あの日のここちゃんは相当だったって話！,但扣分后还能拿下魅影的角色，/n说明在柊姐眼里那天的心心超厉害！
2002404062,心菜,えへへ、そんな照れる～。,诶嘿嘿，好害羞～
2002404063,八恵,ふふ、確かにあの日のここなさんの演技は素晴らしかったですね。,呵呵，那天心菜的演技确实很精彩。
2002404064,八恵,私も、手加減せずに挑んだはずだったんですが……。,我明明没有手下留情……
2002404065,心菜,そ、そうだったの！？,真、真的吗！？
2002404066,心菜,八恵ちゃんにそう言われると、なんか自信つくかも……！,被八惠这么说突然有信心了！
2002404067,静香,でも、その結果ダイスターになったのは八恵ちゃんだったけどね。,不过最后成为大明星的是八惠哦。
2002404068,心菜,うっ、それを言われると……。,呜……被这么一说……
2002404069,八恵,いえ、ここなさんが最高のファントムを演じてくださったことで、/n私も、最高の芝居ができただけですから。,不，正因为心菜演绎的魅影特别出色，/n我才能呈现最好的表演。
2002404070,心菜,八恵ちゃん……！,八惠……！
2002404071,卡特莉娜,そこで、そんな顔するから新妻に負けるのよ。,就是因为这副表情才会输给新妻。
2002404072,知冴,勝つにはまず、同じ土俵に立たないとね。,想赢就要先站上同一个舞台。
2002404073,心菜,うぐっ、カトリナちゃんも流石ちゃんも、手厳しい……。,呜……卡特莉娜和流石都好严厉……
2002404074,潘达,まーまー！　全員そろったことですし、/n例の配役シャッフル、やりましょうか！,好啦好啦！人也到齐了，/n开始角色互换练习吧！
chapter,寻找第七颗星星,,
title,群星的足迹,,
info,翻译：苏米热  校对：XXX,,
