Id,SpeakerName,Phrase,translation
1010311036,八恵,それで、考えが詰まってしまったと。/nそれは困ってしまいましたね。,所以现在是思路卡住了吗。/n有点困扰了呢。
1010311037,心菜,八恵ちゃんだったらこういう時、どうすれば良いと思う？,如果是八惠的话，在这种时候会怎么做呢？
1010311038,八恵,私なら……柊さんに聞いてみます。/n役者として、柊さんから学ぶことはたくさんありますから。,我的话……会去请教柊姐。/n作为演员，要向柊姐学习的东西还有很多嘛。
1010311039,八恵,信頼する相手や、理想とする役者の意見を参考にする方は多いかと。/n誰かの意見を聞いてみるのは悪いことではないと思いますよ。,选择参考信赖的人或是理想的演员的意见的人有很多哦。/n多听听别人的意见，我认为不是坏事哦。
1010311040,心菜,理想とする役者……。,理想的演员……
1010311041,心菜,ありがとう、八恵ちゃん。少し考えてみる！,谢谢你，八惠。我会考虑看看！
1010311042,,,
1010311043,静香,『昔から悪魔は人の幸せ、願望を叶える者なの。/n　あなたのお願いを聞いておこうと思って』,"『自古以来，恶魔就是实现人类幸福与愿望的存在/n 让我听听你的愿望吧』"
1010311044,,,
1010311045,心菜,……来ちゃった。,……还是来了。
1010311046,心菜,少しお話をするくらいなら、大丈夫だよね……。,只是稍微聊几句的话，应该没关系吧……
1010311047,,,
1010311048,心菜,静香ちゃん、ちょっとだけ良い？,静香，能稍微聊会儿吗？
1010311049,静香,ここな？　どうしたの？,心菜？怎么了？
1010311050,心菜,ひよりの役作りで、聞きたいことがあって……。,关于塑造日和这个角色，有些地方想请教你……
1010311051,静香,良いわよ。どのシーン？,好啊，哪个场景？
1010311052,心菜,あのね、この、ひよりがお母さんに宝物を捨てられて、/n言い争うシーンなんだけど……。,就是日和被妈妈丢掉了宝物之后/n发生争执的那个场景……
1010311053,心菜,序盤の見せ場だし、もっと良くしたいんだけど、/n私だけじゃどうすれば良いかわからなくて……。,这是序盘的重要场面，我想演得更好/n但只靠我自己不知道该怎么切入……
1010311054,静香,ああ……ここは、怒りじゃなく悲しみを強く出したほうが良いわね。/nお父さんとの思い出の貝殻を捨てられたんだもの……。,啊……这里比起愤怒更应该强调悲伤。/n毕竟是被丢掉了蕴藏着和爸爸的回忆的贝壳……
1010311055,心菜,そっか、喧嘩のシーンってイメージだったけど、/nひよりにとっては大切なものを失っちゃったシーンで――,这样啊，我以为是争吵的场景，/n但对日和来说是失去重要之物的场景——
1010311056,静香,うん。ただの喧嘩じゃないって印象を残すためにも、/n怒ってるより悲しんでる表現の方が、ひよりの心境に合うと思う。,嗯。为了给观众留下这段不仅仅是争吵的印象。/n比起愤怒，悲伤的表现更符合日和的心境。
1010311057,心菜,ひよりの感情まで、そんなにわかってるんだ……。/nやっぱり静香ちゃんはすごいね。,连日和的感情都理解到这个程度……/n静香真是太厉害了。
1010311058,静香,しっかりしてよ？　ひよりを演じるのはここななんだから。,振作点啊？演日和的是心菜你哦。
1010311059,静香,でも、困ったらいつでも頼って。,不过，有困难的话随时可以找我商量哦。
1010311060,静香,最近私も自分のことに精いっぱいで、/nあんまりここなと話が出来てないもの。,最近我也只顾着自己的事情/n都没怎么和心菜说话。
1010311061,心菜,自分のことに精いっぱいで当たり前だよ！　,专注于自己的事情是理所当然的啊！
1010311062,心菜,静香ちゃんにとっては、役者デビューする大事な舞台なんだから。,对静香来说是第一次正式登场的重要舞台嘛。
1010311063,心菜,私も……頑張らないとね。/nありがとう静香ちゃん！　練習頑張って。,我也……必须努力呢/n谢谢你了，静香！练习加油哦。
1010311064,静香,あっ、ここな……！,啊，心菜……！
1010311065,,,
1010311066,心菜,（えへへ、やっぱり静香ちゃんすごいな）,"（欸嘿嘿，静香真是太厉害了）"
1010311067,心菜,（自分の役作りもしなきゃなのに、私の役のことも把握してて……）,"（明明自己也要塑造角色，却连我的角色都了如指掌……）"
1010311068,卡特莉娜,ここな。,心菜。
1010311069,心菜,あ、カトリナちゃん。,啊，卡特莉娜。
1010311070,卡特莉娜,静香に会ってたの？,刚才去找静香了？
1010311071,心菜,うん、そうなんだ。アドバイスもらってた。,嗯，是啊，向她请教了一些问题。
1010311072,卡特莉娜,ふーん……。,这样啊……
1010311073,心菜,どうしたの？,怎么了？
1010311074,卡特莉娜,静香がひとりの役者になるのに、/nアンタたちはいつもと変わらないんだって思って。,静香要成为独当一面的演员了。/n但你们的关系还是和往常一样呢。
1010311075,卡特莉娜,静香も大変よね。/n自分の役とここなの役の両方を考えないといけないんだから。,静香也很辛苦吧。/n既要考虑自己的角色又要考虑心菜的角色。
1010311076,心菜,私の役と静香ちゃんの役……。,我的角色和静香的角色……
1010311077,心菜,……そっか。やっぱり……そうだよね。,……是啊。果然……是这样呢。
1010311078,卡特莉娜,……ここな？,……心菜？
title,心菜，烦恼中,,
info,翻译：苏米热 校对：XXX,,
chapter,天狼星 3章,,
