Id,SpeakerName,Phrase,translation
2005003055,时雨,なにひとりで笑ってるんですか？　仁花子先輩。,你一个人偷笑些什么呢？仁花子前辈。
2005003056,仁花子,わぁ！？　时雨ちゃん！/nな、なんでもないよ。,哇啊！？小时雨/n没、没什么。
2005003057,时雨,ふーん。,嗯—。
2005003058,仁花子,时雨ちゃんは調理器具を見に来たの？/nまたお料理当番お願いしちゃって、本当に大丈夫だった？,时雨也来看厨具吗？/n又拜托你做饭了、真的没关系吗？
2005003059,时雨,別に、时雨が作った方が一番おいしく作れるんだからしょうがないですよ。/nそれに、キャンプ道具で料理を作るのはそこそこ楽しかったし……。,没什么、毕竟时雨我做的菜最好吃呀。/n而且、用露营用具做饭还、挺有意思的……。
2005003060,仁花子,ん？,嗯？
2005003061,时雨,な、なんでもないです！/nとにかく、今回も时雨が料理しますから！　いいですね！？,没、没什么！/n反正、这次的饭菜也我包了！没意见吧！？
2005003062,仁花子,时雨ちゃん……うん！/nありがとう！,小时雨……嗯！/n谢谢你！
2005003063,仁花子,それじゃ、どれ買うか一緒に見ようよ时雨ちゃん！/n何か気になる物はあるかな？,那、我们再一起看看还有什么要买的吧！/n还有什么想要的吗？
2005003064,时雨,気になるものって、时雨来たばっかりなんですけど……。,想要的、我才刚来多久啊……。
2005003065,时雨,……でも、新しい道具を買ったら荷物も増えちゃいますし、/nやっぱり、今回は何も買わない方がいいんじゃないですか？,……但是、买多了带也难带、/n果然、这次还是不买了吧？
2005003066,仁花子,あっ、そっか……。,啊、也是……。
2005003067,仁花子,……あれ？,咦。
2005003068,仁花子,（この売り場、備長炭なんてあるんだ。/n　なになに……？）,（这个区、还有卖备长炭啊。/n我看看……？）
2005003069,仁花子,（煙が少なく、服や料理に臭いがうつりにくい、/n　いつもと一味違ったキャンプ飯……か）,（冒烟小、味道也不容易沾到食物和衣服上、/n享受有别平时的露营饭……吗）
2005003070,,,
2005003071,抚子,だったら今回は火にもこだわっていこうよ凛ちゃん！,那这次也搞点好生火的吧小凛！
2005003072,,,
2005003073,仁花子,それなら、調理道具じゃなくて火にこだわってみない？/n时雨ちゃん！,那要不不看厨具、看看有什么好起火的东西如何？/n小时雨！
2005003074,时雨,火に？？,火？？
2005003075,仁花子,うん！　ほら、あそこの備長炭！/n普通とは違う、特別な炭みたいだよ！,嗯！你看、那边在卖备长炭！/n和一般的炭不同、好像很特别哦！
2005003076,时雨,いつもと一味違ったキャンプ飯……。/nへー、悪くないですね。,享受有别平时的露营饭……。/n哼嗯—、好像不错S
2005003077,时雨,时雨の料理なんですから、炭だって特別な物がふさわしいですよね？/nそれに服に臭いがつきにくいらしいですし～。,毕竟是时雨我做的菜、连炭也得讲究一点才行呢？/n而且衣服也不会沾上味道不错啊~。
2005003078,仁花子,うん！　じゃあこれに決定！,嗯！那就决定用这个啦！
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
title,走吧、去买东西！,,
