Id,SpeakerName,Phrase,translation
2002401027,潘达,ほほう。人魚姫のことに結局気づかなかった酷い男を『楽しかった』とは、/nなかなかやりますねえ。,"呵呵，居然认为没认出人鱼的渣男『非常有意思』，/n真了不起呢。"
2002401028,卡特莉娜,そうよ。それでアタシは泡となって消えるっていうのに。,就是！害我变成泡沫消失了。
2002401029,心菜,そっ、そういうことじゃなくて！/n気づかなかったのはごめんってば～……。,不、不是这个意思啦！/n没认出来是我不对嘛～……。
2002401030,八恵,気づかなかったのもそういう脚本で、ここなさんのせいではないんじゃ……。,没认出来是剧本的安排，/n不是心菜的错呀……
2002401031,静香,で、結局全部の役が楽しかったってこと？,所以结论是所有角色都演得很开心？
2002401032,心菜,そういうことになるかも……。,大概是这样的……
2002401033,心菜,だって、全部大切でひとつなんて選べないよ！,因为每个都很重要，完全没法选嘛！
2002401034,潘达,あはは、さっすがここちゃんですねえ。,啊哈哈，不愧是心心！
2002401035,心菜,ぱんだちゃんは？　やってみたい役って何かあるの？,潘达呢？有想要演的角色吗？
2002401036,潘达,ぱんだですか？　そりゃもちろん！,潘达我吗？当然有啦！
2002401037,潘达,まずは『レ・ミゼラブル』のコゼットにエポニーヌ！/nそれに『ロミオとジュリエット』のジュリエットは何回でもやりたいですね！,首先是『悲惨世界』的珂赛特和艾潘妮！/n还有『罗密欧与朱丽叶』的朱丽叶演多少次我都愿意！
2002401038,潘达,あとは、『オペラ座の怪人』のクリスティーヌも捨てがたいですね……。/nもっとストレートに『眠り姫』とか……。,还有『歌剧魅影』里的克里斯汀也超想演！/n或者像『睡美人』之类的……
2002401039,卡特莉娜,お姫様みたいな役ばっかりね。,全是公主系角色呢。
2002401040,潘达,そりゃそうですよ！　いろんな人たちに求められて愛されるキャラクター、/n情熱的でロマンティックな展開……！　最高じゃないですか！,那当然啦！被众人追求宠爱的角色，/n激情又浪漫的展开……！　简直太棒了！
2002401041,知冴,ぱんだって結構ロマンチストだよね。,潘达意外得浪漫呢。
2002401042,潘达,うるせー！　せっかくの舞台なんだから夢見るくらいいいだろ！,要你管！毕竟是舞台剧，幻想一下怎么了嘛！
2002401043,心菜,でも確かに、ぱんだちゃんが演じるクリスティーヌも面白そうだね。,但想想，潘达演的克里斯汀应该会很有趣。
2002401044,静香,八恵ちゃんの天使みたいな、愛らしいクリスティーヌとは/n全然違うクリスティーヌになりそうだけど。,和八惠天使般可爱的克里斯汀/n完全不是一个风格呢。
2002401045,潘达,ちょっと！　どういう意味ですかそれ！,喂！那是什么意思啊！
2002401046,卡特莉娜,そうね。/nファントムに寄り添うよりも言い合いしてそうだもの。,毕竟比起依偎魅影，/n你俩更像会吵起来的类型。
2002401047,潘达,失礼な！　いざとなったらぱんだだって優しく寄り添いますよ！,失礼！关键时刻潘达我也会温柔的！
2002401048,潘达,そりゃ、新妻っちみたいな天使系ではないかもしれないですけど。,虽然不能像新妻亲那么天使……
2002401049,知冴,だってさ、新妻。/nクリスティーヌ役とられそうだけど、いいの？,听到了吗，新妻，/n克里斯汀要被抢了哦？
2002401050,八恵,ふふ、かまいませんよ。/nもちろん、簡単にお譲りするつもりはありませんが。,呵呵，没关系呀。/n但我也不会轻易得让出去哦。
2002401051,潘达,ぐっ……！/nこれが、ダイスターの自信か…………！,唔……！/n这就是大明星的自信吗……！
2002401052,卡特莉娜,そういう新妻は？/nやってみたい役とかないの？,那新妻你呢？/n没有想演的角色吗？
2002401053,八恵,私ですか？　,我吗？
2002401054,八恵,私は、かっこいい役でも、かわいい役でもどんな役もどんとこいです！,无论是帅气的角色还是可爱的角色，我全都来者不拒！
2002401055,卡特莉娜,新妻らしい返事ね……。,很有新妻风格的回答呢……。
2002401056,卡特莉娜,アンタ、『オペラ座の怪人』の時もファントムのオーディション出てたものね。,之前的『歌剧魅影』，你也试镜过魅影吧？
2002401057,八恵,はい！　あの時はここなさんにお譲りする形になりましたが、/n今からでもファントム役をやってみせますよ？,嗯！虽然当时让给心菜了，/n但现在要我演魅影也行哦？
2002401058,心菜,八恵ちゃんの演じるファントム……。,八惠演的魅影……
2002401059,心菜・静香,かわいい……。,好可爱……
2002401060,八恵,そ、そんな！,怎，怎么会！
2002401061,潘达,ま～、新妻っちは本人がまず小動物みたいですからねえ。/n可愛い少女をあてがいたくなる気持ちもわかりますよ。,毕竟新妻亲就像是小动物一样，/n谁都想让她演可爱少女啦。
2002401062,知冴,ダイスター・新妻八恵による小動物系ファントム…………新解釈だね。,由大明星·新妻八惠演绎的小动物系魅影……新流派呢。
2002401063,八恵,むむむ……。,唔唔唔……。
chapter,寻找第七颗星星,,
title,请为我画一只羊,,
info,翻译：苏米热  校对：XXX,,
