Id,SpeakerName,Phrase,translation
2005008066,凛,久しぶり、容さん。/n今日は容さんひとりなの？,好久不见，容。/n今天你是一个人来的吗？
2005008067,容,うん、そうだよ。/n今日はソロキャンに来たんだ。,嗯，对呀。/n今天我是独自来露营的。
2005008068,凛,そうなんだ。私も今日はひとり。/nまあ、バイクでキャンプ場行くから、大体いつもひとりなんだけど。,这样啊。我今天也是一个人来的。/n虽说骑摩托车来露营场的也大多都是独自一人。
2005008069,容,へー、良いねカッコいい！,欸—，不错哦，很帅！
2005008070,容,……やっぱり、リンちゃんのことどこかで見た気がするな。,……果然，我总觉得以前有在哪见过小凛。
2005008071,容,あっ、もちろんみんなで夜を過ごしたキャンプの日に一緒に居たけど、/nそれよりも前に、キャンプ場にバイクで来た子を見たんだよね。,啊，当然我和大家一起露营过夜的那天遇见了你，/n不过在那以前，我好像也有见过骑摩托车来露营场的人。
2005008072,容,もしかして、あの子リンちゃんだったのかも……。,莫非那个人就是小凛……
2005008073,凛,えっ、そうだったんだ……。/n私もあの日、容さんを見て、昔どこかで会った気がしてて……。,欸，是这样吗……/n我那天遇见你的时候，也觉得我们以前有见过面……
2005008074,凛,ソロキャンパー同士、すれ違ってたんだ。/nそっか、そういうことだったのか……。,原来是曾经作为独自露营者，擦肩而过了啊。/n原来是这么一回事……
2005008075,容,巡り合わせってこういうことなのかも。/nソロキャンパーは引かれ合う的な……。,可能这就是命中注定吧。/n独自露营者会相互吸引……
2005008076,凛,引かれ合ったらソロじゃなくなっちゃうんじゃ……。,相互吸引那不就没法独自露营了吗……
2005008077,容,あはは、たしかにね。,啊哈哈，确实呀。
2005008078,容,あっ、そうだ。ちょうどコーヒー作ったんだけど飲む？,啊，对了。我刚泡了咖啡，你要喝吗？
2005008079,凛,うーん……。/n喉も乾いたし、お言葉に甘えようかな。,嗯—……/n正好我也有些口渴，那我就不客气啦。
2005008080,凛＆容,んっんっ……ぷはぁ～。,唔唔……噗哈~。
2005008081,凛,（おいしい……ふふっ、/n　たまにはこういうのも悪くないかな）,（真好喝……呵呵，/n偶尔像这样也不坏）
title,从今以后会变得更加开心,,
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
