Id,SpeakerName,Phrase,translation
130822049,叶羽,フッ……プロを舐めないでほしいわね。/nこういうのは初めてでも、すぐに対応くらいできるものよ。,
130822050,美兎,いい写真、いっぱい撮ってもらえてそうだね。,
130822051,いろは,一番春らしいもの選手権、これはもらったも同然ですよっ。,
130822052,叶羽,ほら、いろは、美兎、集中っ！/nやるからには恥かかせないでよっ！,
130822053,いろは＆美兎,は、はいっ。（いろは）/nう、うんっ！（美兎）,
130822054,,,
130822055,叶羽,……はぁ～、疲れた～。/nもう二度とやりたくない……。,
130822056,美兎,叶羽ちゃん、はい、コーラ買ってきたよ。,
130822057,叶羽,あー、あんがと。,
130822058,叶羽,んっんっんっ……ぷはぁ。,
130822059,叶羽,労働の後はコーラに限るわ！,
130822060,美兎,叶羽ちゃん、みんな、すごかったって……褒めてくれてたよ。,
130822061,叶羽,言ったでしょ、このくらいプロならとーぜんなのよ。,
130822062,美兎,また一緒に……やれたり、しない？,
130822063,叶羽,ないない。第一さ、コスプレって愛があってこそじゃん？,
130822064,叶羽,そこにアタシみたいなのが混ざるのが不純なのよ。,
130822065,美兎,…………。,
130822066,叶羽,何、その顔。,
130822067,美兎,あ、ご、ごめんね。/n叶羽ちゃん、そういうことも考えてたんだ……。,
130822068,叶羽,楽しめる人だけが楽しんでりゃいいの。/nだから、アタシは仕事でしかしたくない感じ。,
130822069,叶羽,って、仕事で思い出した！報酬のチケットは！？/nそろそろ行かないと開始時間に遅れる！,
130822070,いろは,うう、叶羽ぢゃ～ん……ごべんなざいぃ～……。/nチケット自体は取れたんですが、席が……後ろの方なんです～っ。,
130822071,叶羽,ぐぬぬ～、大きなオトモダチめ～！/nメインターゲットに席譲りなさいよ～！,
130822072,いろは,申し開きも出来ません～っ。,
130822073,叶羽,……なんて、チケットの席なんて運なんだし。/n文句言っても仕方ないっての。,
130822074,叶羽,（アタシが来るずっと前から並んで抽選券列並んでくれてたの、/nコッチだって知ってるんだから）,
130822075,レイヤーＡ,……話は盗み聞かせてもらったわよ！/nこれを、受け取りなさいっ！,
130822076,美兎,こ、これって……戦隊ショーの最前列……プラチナチケット……！？,
130822077,レイヤーＢ,何を隠そう、私たちは大きなオトモダチでね！/nさっき、いろちゃんに聞いて、有志で連番揃えておいたのさ！,
130822078,いろは,い、いいんですか……？,
130822079,レイヤーＡ,今日は良いものを見せてもらったからね！/n供給を受けたら返したくて仕方ないのが、オタクなのよ！,
130822080,レイヤーＢ,それに『ちっちゃな先輩に迷惑をかけるな』の精神は、/nオタクが絶対に忘れちゃならないノブレスオブリージュ……。,
130822081,叶羽,お姉さんたち、ありがとうございます！/nこれ、見たかったので、とっても嬉しいです！,
130822082,レイヤーＡ＆Ｂ,……くっ、ユークリッドの外見ならもっとツンで。/nいや、貴重なデレ！これはこれでごちそうさまです！,
130822083,叶羽,（……うわー、オタクー),
130822084,叶羽,(でもチケットもらったし、ここはスマイルスマイル♪）,
130822085,美兎,あっ、急がないと本当に時間がなくなっちゃう！,
130822086,叶羽,えっ、あっ、じゃあお先に失礼しまーす！,
130822087,いろは,わっ……おお～っ……ひぇっ！？……うおおおおおっ！,
130822088,いろは,み、みとちゃん見ましたかっ！？,
130822089,いろは,人がくるくるって……みとちゃん？,
130822090,美兎,しー。……叶羽ちゃん、見て。,
130822091,いろは,……あ。,
130822092,叶羽,……！………………！……………………！,
130822093,,,
130822094,グループチャット,『じゃ、一番春らしい選手権は、参加者全員優勝ってことで』/n/n『一緒にゴールしようね！』『何のフラグ』『もうゴールしたんだよ……』,
130822095,叶羽,そりゃそーなるでしょ。コミッショナーもいないんだしさ。,
130822096,,,
130822097,グループチャット,『ってことで、打ち上げはいつものポポスね！』『春の新商品食べた～い！』/n『あ、今度は一番美味しそうに食べてる顔選手権とか？』『いいね～！』,
130822098,叶羽,よくねぇ～！そんな打ち上げ、絶っ対っ！不参加っ！,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
